payment_id,loan_id,payment_month,scheduled_payment,actual_payment,days_past_due,on_time_flag
93277,4735,2025-02-01,,0.0,90,0
93278,4735,2025-03-01,,,0,1
93279,4735,2025-04-01,,,0,1
93280,4735,2025-05-01,,,30,0
93281,4735,2025-06-01,,,0,1
93282,4735,2025-07-01,,0.0,90,0
93283,4735,2025-08-01,,,15,0
93284,4735,2025-09-01,,,0,1
93285,4735,2025-10-01,,,0,1
93286,4735,2025-11-01,,,0,1
93287,4735,2025-12-01,,,0,1
93288,4735,2026-01-01,,,0,1
93289,4735,2026-02-01,,,30,0
93290,4735,2026-03-01,,,0,1
93291,4735,2026-04-01,,0.0,90,0
93292,4735,2026-05-01,,,0,1
93293,4735,2026-06-01,,,15,0
93294,4735,2026-07-01,,,30,0
93295,4736,2025-12-01,917.7,917.7,0,1
93296,4736,2026-01-01,917.7,917.7,0,1
93297,4736,2026-02-01,917.7,917.7,0,1
93298,4736,2026-03-01,917.7,917.7,0,1
93299,4736,2026-04-01,917.7,917.7,30,0
93300,4736,2026-05-01,917.7,917.7,0,1
93301,4736,2026-06-01,917.7,917.7,15,0
93302,4736,2026-07-01,917.7,917.7,45,0
93303,4737,2024-08-01,,,0,1
93304,4737,2024-09-01,,,0,1
93305,4737,2024-10-01,,,30,0
93306,4737,2024-11-01,,,0,1
93307,4737,2024-12-01,,,0,1
93308,4737,2025-01-01,,,0,1
93309,4737,2025-02-01,,,15,0
93310,4737,2025-03-01,,,0,1
93311,4737,2025-04-01,,,0,1
93312,4737,2025-05-01,,,0,1
93313,4737,2025-06-01,,,0,1
93314,4737,2025-07-01,,,0,1
93315,4737,2025-08-01,,,0,1
93316,4737,2025-09-01,,,0,1
93317,4737,2025-10-01,,,0,1
93318,4737,2025-11-01,,,0,1
93319,4737,2025-12-01,,,15,0
93320,4737,2026-01-01,,,0,1
93321,4737,2026-02-01,,,0,1
93322,4737,2026-03-01,,,0,1
93323,4737,2026-04-01,,,0,1
93324,4737,2026-05-01,,,0,1
93325,4737,2026-06-01,,,0,1
93326,4737,2026-07-01,,,15,0
93327,4738,2024-08-01,410.98,410.98,0,1
93328,4738,2024-09-01,410.98,410.98,0,1
93329,4738,2024-10-01,410.98,410.98,0,1
93330,4738,2024-11-01,410.98,410.98,0,1
93331,4738,2024-12-01,410.98,410.98,0,1
93332,4738,2025-01-01,410.98,410.98,0,1
93333,4738,2025-02-01,410.98,410.98,0,1
93334,4738,2025-03-01,410.98,410.98,0,1
93335,4738,2025-04-01,410.98,410.98,0,1
93336,4738,2025-05-01,410.98,410.98,0,1
93337,4738,2025-06-01,410.98,410.98,0,1
93338,4738,2025-07-01,410.98,410.98,0,1
93339,4738,2025-08-01,410.98,410.98,0,1
93340,4738,2025-09-01,410.98,410.98,0,1
93341,4738,2025-10-01,410.98,410.98,0,1
93342,4738,2025-11-01,410.98,410.98,0,1
93343,4738,2025-12-01,410.98,410.98,0,1
93344,4738,2026-01-01,410.98,410.98,0,1
93345,4738,2026-02-01,410.98,410.98,0,1
93346,4738,2026-03-01,410.98,410.98,0,1
93347,4738,2026-04-01,410.98,410.98,0,1
93348,4738,2026-05-01,410.98,410.98,0,1
93349,4738,2026-06-01,410.98,410.98,0,1
93350,4738,2026-07-01,410.98,410.98,0,1
93351,4739,2024-08-01,250.33,250.33,0,1
93352,4739,2024-09-01,250.33,250.33,0,1
93353,4739,2024-10-01,250.33,250.33,0,1
93354,4739,2024-11-01,250.33,250.33,0,1
93355,4739,2024-12-01,250.33,250.33,0,1
93356,4739,2025-01-01,250.33,250.33,0,1
93357,4739,2025-02-01,250.33,250.33,0,1
93358,4739,2025-03-01,250.33,250.33,0,1
93359,4739,2025-04-01,250.33,250.33,0,1
93360,4739,2025-05-01,250.33,250.33,0,1
93361,4739,2025-06-01,250.33,250.33,0,1
93362,4739,2025-07-01,250.33,250.33,0,1
93363,4739,2025-08-01,250.33,250.33,0,1
93364,4739,2025-09-01,250.33,250.33,0,1
93365,4739,2025-10-01,250.33,250.33,0,1
93366,4739,2025-11-01,250.33,250.33,0,1
93367,4739,2025-12-01,250.33,250.33,0,1
93368,4739,2026-01-01,250.33,250.33,0,1
93369,4739,2026-02-01,250.33,250.33,0,1
93370,4739,2026-03-01,250.33,250.33,0,1
93371,4739,2026-04-01,250.33,250.33,0,1
93372,4739,2026-05-01,250.33,250.33,0,1
93373,4739,2026-06-01,250.33,250.33,0,1
93374,4739,2026-07-01,250.33,250.33,0,1
93375,4740,2024-08-01,,,0,1
93376,4740,2024-09-01,,,0,1
93377,4740,2024-10-01,,,0,1
93378,4740,2024-11-01,,,15,0
93379,4740,2024-12-01,,,0,1
93380,4740,2025-01-01,,,0,1
93381,4740,2025-02-01,,0.0,60,0
93382,4740,2025-03-01,,,0,1
93383,4740,2025-04-01,,,0,1
93384,4740,2025-05-01,,,15,0
93385,4740,2025-06-01,,,0,1
93386,4740,2025-07-01,,,0,1
93387,4740,2025-08-01,,,0,1
93388,4740,2025-09-01,,,0,1
93389,4740,2025-10-01,,,45,0
93390,4740,2025-11-01,,,0,1
93391,4740,2025-12-01,,,0,1
93392,4740,2026-01-01,,,0,1
93393,4740,2026-02-01,,,0,1
93394,4740,2026-03-01,,,0,1
93395,4740,2026-04-01,,,0,1
93396,4740,2026-05-01,,,0,1
93397,4740,2026-06-01,,,0,1
93398,4740,2026-07-01,,,0,1
93399,4741,2024-08-01,339.46,339.46,0,1
93400,4741,2024-09-01,339.46,339.46,0,1
93401,4741,2024-10-01,339.46,339.46,0,1
93402,4741,2024-11-01,339.46,339.46,0,1
93403,4741,2024-12-01,339.46,339.46,0,1
93404,4741,2025-01-01,339.46,339.46,0,1
93405,4741,2025-02-01,339.46,339.46,0,1
93406,4741,2025-03-01,339.46,339.46,0,1
93407,4741,2025-04-01,339.46,339.46,0,1
93408,4741,2025-05-01,339.46,0.0,90,0
93409,4741,2025-06-01,339.46,339.46,0,1
93410,4741,2025-07-01,339.46,339.46,0,1
93411,4741,2025-08-01,339.46,339.46,0,1
93412,4741,2025-09-01,339.46,339.46,45,0
93413,4741,2025-10-01,339.46,339.46,0,1
93414,4741,2025-11-01,339.46,339.46,0,1
93415,4741,2025-12-01,339.46,339.46,0,1
93416,4741,2026-01-01,339.46,339.46,0,1
93417,4741,2026-02-01,339.46,339.46,0,1
93418,4741,2026-03-01,339.46,339.46,0,1
93419,4741,2026-04-01,339.46,339.46,0,1
93420,4741,2026-05-01,339.46,339.46,0,1
93421,4741,2026-06-01,339.46,339.46,0,1
93422,4741,2026-07-01,339.46,339.46,45,0
93423,4742,2024-08-01,667.68,667.68,0,1
93424,4742,2024-09-01,667.68,667.68,0,1
93425,4742,2024-10-01,667.68,667.68,0,1
93426,4742,2024-11-01,667.68,667.68,0,1
93427,4742,2024-12-01,667.68,667.68,0,1
93428,4742,2025-01-01,667.68,667.68,0,1
93429,4742,2025-02-01,667.68,667.68,0,1
93430,4742,2025-03-01,667.68,667.68,0,1
93431,4742,2025-04-01,667.68,667.68,0,1
93432,4742,2025-05-01,667.68,667.68,0,1
93433,4742,2025-06-01,667.68,667.68,0,1
93434,4742,2025-07-01,667.68,667.68,0,1
93435,4742,2025-08-01,667.68,667.68,0,1
93436,4742,2025-09-01,667.68,667.68,0,1
93437,4742,2025-10-01,667.68,667.68,0,1
93438,4742,2025-11-01,667.68,667.68,0,1
93439,4742,2025-12-01,667.68,667.68,0,1
93440,4742,2026-01-01,667.68,667.68,0,1
93441,4742,2026-02-01,667.68,667.68,0,1
93442,4742,2026-03-01,667.68,667.68,0,1
93443,4742,2026-04-01,667.68,667.68,0,1
93444,4742,2026-05-01,667.68,667.68,0,1
93445,4742,2026-06-01,667.68,667.68,0,1
93446,4742,2026-07-01,667.68,667.68,0,1
93447,4743,2025-01-01,898.54,898.54,0,1
93448,4743,2025-02-01,898.54,898.54,0,1
93449,4743,2025-03-01,898.54,898.54,0,1
93450,4743,2025-04-01,898.54,898.54,0,1
93451,4743,2025-05-01,898.54,898.54,0,1
93452,4743,2025-06-01,898.54,898.54,0,1
93453,4743,2025-07-01,898.54,898.54,0,1
93454,4743,2025-08-01,898.54,898.54,0,1
93455,4743,2025-09-01,898.54,898.54,0,1
93456,4743,2025-10-01,898.54,0.0,90,0
93457,4743,2025-11-01,898.54,898.54,0,1
93458,4743,2025-12-01,898.54,898.54,0,1
93459,4743,2026-01-01,898.54,898.54,0,1
93460,4743,2026-02-01,898.54,898.54,0,1
93461,4743,2026-03-01,898.54,898.54,0,1
93462,4743,2026-04-01,898.54,898.54,0,1
93463,4743,2026-05-01,898.54,898.54,0,1
93464,4743,2026-06-01,898.54,898.54,0,1
93465,4743,2026-07-01,898.54,898.54,0,1
93466,4744,2025-05-01,1119.34,1119.34,0,1
93467,4744,2025-06-01,1119.34,1119.34,0,1
93468,4744,2025-07-01,1119.34,1119.34,0,1
93469,4744,2025-08-01,1119.34,1119.34,30,0
93470,4744,2025-09-01,1119.34,1119.34,0,1
93471,4744,2025-10-01,1119.34,1119.34,0,1
93472,4744,2025-11-01,1119.34,1119.34,0,1
93473,4744,2025-12-01,1119.34,1119.34,0,1
93474,4744,2026-01-01,1119.34,1119.34,0,1
93475,4744,2026-02-01,1119.34,1119.34,0,1
93476,4744,2026-03-01,1119.34,1119.34,0,1
93477,4744,2026-04-01,1119.34,1119.34,0,1
93478,4744,2026-05-01,1119.34,1119.34,15,0
93479,4744,2026-06-01,1119.34,1119.34,0,1
93480,4744,2026-07-01,1119.34,1119.34,0,1
93481,4745,2025-03-01,304.05,304.05,0,1
93482,4745,2025-04-01,304.05,304.05,0,1
93483,4745,2025-05-01,304.05,304.05,30,0
93484,4745,2025-06-01,304.05,304.05,0,1
93485,4745,2025-07-01,304.05,304.05,0,1
93486,4745,2025-08-01,304.05,304.05,0,1
93487,4745,2025-09-01,304.05,304.05,0,1
93488,4745,2025-10-01,304.05,304.05,0,1
93489,4745,2025-11-01,304.05,304.05,0,1
93490,4745,2025-12-01,304.05,304.05,0,1
93491,4745,2026-01-01,304.05,304.05,0,1
93492,4745,2026-02-01,304.05,304.05,0,1
93493,4745,2026-03-01,304.05,304.05,0,1
93494,4745,2026-04-01,304.05,304.05,0,1
93495,4745,2026-05-01,304.05,304.05,0,1
93496,4745,2026-06-01,304.05,304.05,0,1
93497,4745,2026-07-01,304.05,304.05,0,1
93498,4746,2024-08-01,718.03,718.03,0,1
93499,4746,2024-09-01,718.03,718.03,0,1
93500,4746,2024-10-01,718.03,718.03,0,1
93501,4746,2024-11-01,718.03,718.03,0,1
93502,4746,2024-12-01,718.03,718.03,0,1
93503,4746,2025-01-01,718.03,718.03,0,1
93504,4746,2025-02-01,718.03,718.03,0,1
93505,4746,2025-03-01,718.03,718.03,0,1
93506,4746,2025-04-01,718.03,718.03,0,1
93507,4746,2025-05-01,718.03,718.03,0,1
93508,4746,2025-06-01,718.03,718.03,0,1
93509,4746,2025-07-01,718.03,718.03,0,1
93510,4746,2025-08-01,718.03,718.03,30,0
93511,4746,2025-09-01,718.03,718.03,0,1
93512,4746,2025-10-01,718.03,718.03,0,1
93513,4746,2025-11-01,718.03,718.03,0,1
93514,4746,2025-12-01,718.03,718.03,0,1
93515,4746,2026-01-01,718.03,718.03,0,1
93516,4746,2026-02-01,718.03,718.03,0,1
93517,4746,2026-03-01,718.03,718.03,0,1
93518,4746,2026-04-01,718.03,718.03,0,1
93519,4746,2026-05-01,718.03,718.03,0,1
93520,4746,2026-06-01,718.03,718.03,0,1
93521,4746,2026-07-01,718.03,718.03,0,1
93522,4747,2024-12-01,438.15,438.15,0,1
93523,4747,2025-01-01,438.15,438.15,0,1
93524,4747,2025-02-01,438.15,438.15,0,1
93525,4747,2025-03-01,438.15,438.15,0,1
93526,4747,2025-04-01,438.15,438.15,0,1
93527,4747,2025-05-01,438.15,438.15,0,1
93528,4747,2025-06-01,438.15,438.15,0,1
93529,4747,2025-07-01,438.15,438.15,0,1
93530,4747,2025-08-01,438.15,438.15,0,1
93531,4747,2025-09-01,438.15,438.15,0,1
93532,4747,2025-10-01,438.15,438.15,0,1
93533,4747,2025-11-01,438.15,438.15,0,1
93534,4747,2025-12-01,438.15,438.15,0,1
93535,4747,2026-01-01,438.15,438.15,0,1
93536,4747,2026-02-01,438.15,438.15,0,1
93537,4747,2026-03-01,438.15,438.15,0,1
93538,4747,2026-04-01,438.15,438.15,0,1
93539,4747,2026-05-01,438.15,438.15,0,1
93540,4747,2026-06-01,438.15,438.15,0,1
93541,4747,2026-07-01,438.15,438.15,0,1
93542,4748,2024-08-01,,,0,1
93543,4748,2024-09-01,,,15,0
93544,4748,2024-10-01,,,0,1
93545,4748,2024-11-01,,,0,1
93546,4748,2024-12-01,,,0,1
93547,4748,2025-01-01,,,0,1
93548,4748,2025-02-01,,,0,1
93549,4748,2025-03-01,,,0,1
93550,4748,2025-04-01,,,0,1
93551,4748,2025-05-01,,,0,1
93552,4748,2025-06-01,,,0,1
93553,4748,2025-07-01,,,0,1
93554,4748,2025-08-01,,,0,1
93555,4748,2025-09-01,,,0,1
93556,4748,2025-10-01,,,0,1
93557,4748,2025-11-01,,,0,1
93558,4748,2025-12-01,,,0,1
93559,4748,2026-01-01,,,45,0
93560,4748,2026-02-01,,,0,1
93561,4748,2026-03-01,,,0,1
93562,4748,2026-04-01,,,0,1
93563,4748,2026-05-01,,,0,1
93564,4748,2026-06-01,,,0,1
93565,4748,2026-07-01,,,0,1
93566,4749,2024-08-01,,,0,1
93567,4749,2024-09-01,,,0,1
93568,4749,2024-10-01,,,0,1
93569,4749,2024-11-01,,,0,1
93570,4749,2024-12-01,,,0,1
93571,4749,2025-01-01,,,0,1
93572,4749,2025-02-01,,,0,1
93573,4749,2025-03-01,,,0,1
93574,4749,2025-04-01,,,0,1
93575,4749,2025-05-01,,,0,1
93576,4749,2025-06-01,,,0,1
93577,4749,2025-07-01,,,0,1
93578,4749,2025-08-01,,,0,1
93579,4749,2025-09-01,,,0,1
93580,4749,2025-10-01,,,0,1
93581,4749,2025-11-01,,,0,1
93582,4749,2025-12-01,,,15,0
93583,4749,2026-01-01,,,0,1
93584,4749,2026-02-01,,,0,1
93585,4749,2026-03-01,,,0,1
93586,4749,2026-04-01,,,0,1
93587,4749,2026-05-01,,,0,1
93588,4749,2026-06-01,,,0,1
93589,4749,2026-07-01,,,45,0
93590,4750,2024-10-01,420.04,420.04,0,1
93591,4750,2024-11-01,420.04,420.04,0,1
93592,4750,2024-12-01,420.04,420.04,0,1
93593,4750,2025-01-01,420.04,420.04,0,1
93594,4750,2025-02-01,420.04,420.04,0,1
93595,4750,2025-03-01,420.04,420.04,0,1
93596,4750,2025-04-01,420.04,420.04,0,1
93597,4750,2025-05-01,420.04,420.04,15,0
93598,4750,2025-06-01,420.04,420.04,45,0
93599,4750,2025-07-01,420.04,420.04,0,1
93600,4750,2025-08-01,420.04,420.04,0,1
93601,4750,2025-09-01,420.04,420.04,0,1
93602,4750,2025-10-01,420.04,420.04,0,1
93603,4750,2025-11-01,420.04,420.04,0,1
93604,4750,2025-12-01,420.04,420.04,0,1
93605,4750,2026-01-01,420.04,420.04,0,1
93606,4750,2026-02-01,420.04,420.04,0,1
93607,4750,2026-03-01,420.04,420.04,0,1
93608,4750,2026-04-01,420.04,420.04,0,1
93609,4750,2026-05-01,420.04,420.04,0,1
93610,4750,2026-06-01,420.04,420.04,0,1
93611,4750,2026-07-01,420.04,420.04,0,1
93612,4751,2024-08-01,193.82,193.82,0,1
93613,4751,2024-09-01,193.82,193.82,0,1
93614,4751,2024-10-01,193.82,193.82,0,1
93615,4751,2024-11-01,193.82,193.82,0,1
93616,4751,2024-12-01,193.82,193.82,0,1
93617,4751,2025-01-01,193.82,193.82,0,1
93618,4751,2025-02-01,193.82,193.82,0,1
93619,4751,2025-03-01,193.82,193.82,0,1
93620,4751,2025-04-01,193.82,193.82,0,1
93621,4751,2025-05-01,193.82,193.82,0,1
93622,4751,2025-06-01,193.82,193.82,0,1
93623,4751,2025-07-01,193.82,193.82,0,1
93624,4751,2025-08-01,193.82,193.82,0,1
93625,4751,2025-09-01,193.82,193.82,0,1
93626,4751,2025-10-01,193.82,193.82,0,1
93627,4751,2025-11-01,193.82,193.82,0,1
93628,4751,2025-12-01,193.82,193.82,0,1
93629,4751,2026-01-01,193.82,193.82,0,1
93630,4751,2026-02-01,193.82,193.82,0,1
93631,4751,2026-03-01,193.82,193.82,0,1
93632,4751,2026-04-01,193.82,193.82,0,1
93633,4751,2026-05-01,193.82,193.82,0,1
93634,4751,2026-06-01,193.82,193.82,0,1
93635,4751,2026-07-01,193.82,193.82,0,1
93636,4752,2024-08-01,712.51,712.51,15,0
93637,4752,2024-09-01,712.51,712.51,0,1
93638,4752,2024-10-01,712.51,712.51,0,1
93639,4752,2024-11-01,712.51,712.51,30,0
93640,4752,2024-12-01,712.51,712.51,0,1
93641,4752,2025-01-01,712.51,712.51,0,1
93642,4752,2025-02-01,712.51,712.51,0,1
93643,4752,2025-03-01,712.51,712.51,0,1
93644,4752,2025-04-01,712.51,0.0,60,0
93645,4752,2025-05-01,712.51,712.51,0,1
93646,4752,2025-06-01,712.51,712.51,0,1
93647,4752,2025-07-01,712.51,712.51,0,1
93648,4752,2025-08-01,712.51,712.51,0,1
93649,4752,2025-09-01,712.51,712.51,0,1
93650,4752,2025-10-01,712.51,712.51,45,0
93651,4752,2025-11-01,712.51,712.51,0,1
93652,4752,2025-12-01,712.51,712.51,30,0
93653,4752,2026-01-01,712.51,712.51,0,1
93654,4752,2026-02-01,712.51,712.51,0,1
93655,4752,2026-03-01,712.51,712.51,0,1
93656,4752,2026-04-01,712.51,712.51,30,0
93657,4752,2026-05-01,712.51,712.51,15,0
93658,4752,2026-06-01,712.51,712.51,0,1
93659,4752,2026-07-01,712.51,712.51,15,0
93660,4753,2024-08-01,618.3,618.3,0,1
93661,4753,2024-09-01,618.3,618.3,0,1
93662,4753,2024-10-01,618.3,618.3,0,1
93663,4753,2024-11-01,618.3,618.3,0,1
93664,4753,2024-12-01,618.3,618.3,15,0
93665,4753,2025-01-01,618.3,618.3,0,1
93666,4753,2025-02-01,618.3,618.3,15,0
93667,4753,2025-03-01,618.3,618.3,0,1
93668,4753,2025-04-01,618.3,618.3,0,1
93669,4753,2025-05-01,618.3,618.3,15,0
93670,4753,2025-06-01,618.3,618.3,0,1
93671,4753,2025-07-01,618.3,618.3,0,1
93672,4753,2025-08-01,618.3,618.3,0,1
93673,4753,2025-09-01,618.3,618.3,0,1
93674,4753,2025-10-01,618.3,618.3,0,1
93675,4753,2025-11-01,618.3,618.3,0,1
93676,4753,2025-12-01,618.3,618.3,0,1
93677,4753,2026-01-01,618.3,618.3,0,1
93678,4753,2026-02-01,618.3,618.3,0,1
93679,4753,2026-03-01,618.3,618.3,0,1
93680,4753,2026-04-01,618.3,618.3,0,1
93681,4753,2026-05-01,618.3,618.3,0,1
93682,4753,2026-06-01,618.3,618.3,0,1
93683,4753,2026-07-01,618.3,618.3,0,1
93684,4754,2025-09-01,1803.12,1803.12,0,1
93685,4754,2025-10-01,1803.12,1803.12,0,1
93686,4754,2025-11-01,1803.12,1803.12,0,1
93687,4754,2025-12-01,1803.12,1803.12,0,1
93688,4754,2026-01-01,1803.12,1803.12,0,1
93689,4754,2026-02-01,1803.12,1803.12,0,1
93690,4754,2026-03-01,1803.12,1803.12,0,1
93691,4754,2026-04-01,1803.12,1803.12,0,1
93692,4754,2026-05-01,1803.12,1803.12,0,1
93693,4754,2026-06-01,1803.12,1803.12,0,1
93694,4754,2026-07-01,1803.12,1803.12,0,1
93695,4755,2025-04-01,378.41,378.41,0,1
93696,4755,2025-05-01,378.41,0.0,60,0
93697,4755,2025-06-01,378.41,378.41,0,1
93698,4755,2025-07-01,378.41,378.41,0,1
93699,4755,2025-08-01,378.41,378.41,0,1
93700,4755,2025-09-01,378.41,378.41,0,1
93701,4755,2025-10-01,378.41,378.41,0,1
93702,4755,2025-11-01,378.41,378.41,0,1
93703,4755,2025-12-01,378.41,378.41,0,1
93704,4755,2026-01-01,378.41,378.41,0,1
93705,4755,2026-02-01,378.41,378.41,0,1
93706,4755,2026-03-01,378.41,378.41,0,1
93707,4755,2026-04-01,378.41,378.41,45,0
93708,4755,2026-05-01,378.41,378.41,0,1
93709,4755,2026-06-01,378.41,378.41,0,1
93710,4755,2026-07-01,378.41,378.41,0,1
93711,4756,2024-08-01,519.65,519.65,0,1
93712,4756,2024-09-01,519.65,519.65,0,1
93713,4756,2024-10-01,519.65,519.65,0,1
93714,4756,2024-11-01,519.65,519.65,0,1
93715,4756,2024-12-01,519.65,519.65,0,1
93716,4756,2025-01-01,519.65,519.65,0,1
93717,4756,2025-02-01,519.65,519.65,0,1
93718,4756,2025-03-01,519.65,519.65,0,1
93719,4756,2025-04-01,519.65,519.65,15,0
93720,4756,2025-05-01,519.65,519.65,0,1
93721,4756,2025-06-01,519.65,519.65,0,1
93722,4756,2025-07-01,519.65,519.65,0,1
93723,4756,2025-08-01,519.65,519.65,0,1
93724,4756,2025-09-01,519.65,519.65,15,0
93725,4756,2025-10-01,519.65,519.65,0,1
93726,4756,2025-11-01,519.65,519.65,15,0
93727,4756,2025-12-01,519.65,519.65,0,1
93728,4756,2026-01-01,519.65,519.65,0,1
93729,4756,2026-02-01,519.65,519.65,0,1
93730,4756,2026-03-01,519.65,519.65,0,1
93731,4756,2026-04-01,519.65,519.65,0,1
93732,4756,2026-05-01,519.65,519.65,15,0
93733,4756,2026-06-01,519.65,519.65,0,1
93734,4756,2026-07-01,519.65,519.65,0,1
93735,4757,2024-08-01,427.13,427.13,0,1
93736,4757,2024-09-01,427.13,427.13,0,1
93737,4757,2024-10-01,427.13,427.13,0,1
93738,4757,2024-11-01,427.13,427.13,30,0
93739,4757,2024-12-01,427.13,427.13,0,1
93740,4757,2025-01-01,427.13,427.13,0,1
93741,4757,2025-02-01,427.13,427.13,0,1
93742,4757,2025-03-01,427.13,427.13,0,1
93743,4757,2025-04-01,427.13,427.13,0,1
93744,4757,2025-05-01,427.13,427.13,0,1
93745,4757,2025-06-01,427.13,427.13,0,1
93746,4757,2025-07-01,427.13,427.13,0,1
93747,4757,2025-08-01,427.13,427.13,0,1
93748,4757,2025-09-01,427.13,427.13,0,1
93749,4757,2025-10-01,427.13,427.13,0,1
93750,4757,2025-11-01,427.13,427.13,0,1
93751,4757,2025-12-01,427.13,427.13,0,1
93752,4757,2026-01-01,427.13,427.13,0,1
93753,4757,2026-02-01,427.13,427.13,0,1
93754,4757,2026-03-01,427.13,427.13,0,1
93755,4757,2026-04-01,427.13,427.13,0,1
93756,4757,2026-05-01,427.13,427.13,0,1
93757,4757,2026-06-01,427.13,427.13,0,1
93758,4757,2026-07-01,427.13,427.13,0,1
93759,4758,2024-12-01,,,15,0
93760,4758,2025-01-01,,,15,0
93761,4758,2025-02-01,,,0,1
93762,4758,2025-03-01,,,0,1
93763,4758,2025-04-01,,,0,1
93764,4758,2025-05-01,,,0,1
93765,4758,2025-06-01,,,0,1
93766,4758,2025-07-01,,,0,1
93767,4758,2025-08-01,,,0,1
93768,4758,2025-09-01,,,15,0
93769,4758,2025-10-01,,,0,1
93770,4758,2025-11-01,,,0,1
93771,4758,2025-12-01,,,0,1
93772,4758,2026-01-01,,,0,1
93773,4758,2026-02-01,,,0,1
93774,4758,2026-03-01,,,0,1
93775,4758,2026-04-01,,,0,1
93776,4758,2026-05-01,,,0,1
93777,4758,2026-06-01,,,0,1
93778,4758,2026-07-01,,,0,1
93779,4759,2024-08-01,359.69,359.69,0,1
93780,4759,2024-09-01,359.69,0.0,60,0
93781,4759,2024-10-01,359.69,359.69,0,1
93782,4759,2024-11-01,359.69,359.69,0,1
93783,4759,2024-12-01,359.69,359.69,0,1
93784,4759,2025-01-01,359.69,359.69,0,1
93785,4759,2025-02-01,359.69,359.69,0,1
93786,4759,2025-03-01,359.69,359.69,0,1
93787,4759,2025-04-01,359.69,359.69,0,1
93788,4759,2025-05-01,359.69,359.69,30,0
93789,4759,2025-06-01,359.69,359.69,0,1
93790,4759,2025-07-01,359.69,359.69,30,0
93791,4759,2025-08-01,359.69,359.69,0,1
93792,4759,2025-09-01,359.69,359.69,0,1
93793,4759,2025-10-01,359.69,359.69,0,1
93794,4759,2025-11-01,359.69,359.69,0,1
93795,4759,2025-12-01,359.69,359.69,0,1
93796,4759,2026-01-01,359.69,359.69,0,1
93797,4759,2026-02-01,359.69,359.69,0,1
93798,4759,2026-03-01,359.69,359.69,0,1
93799,4759,2026-04-01,359.69,359.69,0,1
93800,4759,2026-05-01,359.69,0.0,60,0
93801,4759,2026-06-01,359.69,359.69,0,1
93802,4759,2026-07-01,359.69,359.69,0,1
93803,4760,2025-04-01,1436.33,1436.33,0,1
93804,4760,2025-05-01,1436.33,1436.33,0,1
93805,4760,2025-06-01,1436.33,1436.33,0,1
93806,4760,2025-07-01,1436.33,1436.33,0,1
93807,4760,2025-08-01,1436.33,1436.33,0,1
93808,4760,2025-09-01,1436.33,1436.33,0,1
93809,4760,2025-10-01,1436.33,1436.33,0,1
93810,4760,2025-11-01,1436.33,1436.33,0,1
93811,4760,2025-12-01,1436.33,1436.33,0,1
93812,4760,2026-01-01,1436.33,1436.33,45,0
93813,4760,2026-02-01,1436.33,1436.33,15,0
93814,4760,2026-03-01,1436.33,1436.33,30,0
93815,4760,2026-04-01,1436.33,1436.33,0,1
93816,4760,2026-05-01,1436.33,1436.33,0,1
93817,4760,2026-06-01,1436.33,1436.33,0,1
93818,4760,2026-07-01,1436.33,1436.33,0,1
93819,4761,2024-08-01,430.97,430.97,0,1
93820,4761,2024-09-01,430.97,430.97,0,1
93821,4761,2024-10-01,430.97,430.97,0,1
93822,4761,2024-11-01,430.97,430.97,0,1
93823,4761,2024-12-01,430.97,430.97,0,1
93824,4761,2025-01-01,430.97,430.97,0,1
93825,4761,2025-02-01,430.97,430.97,0,1
93826,4761,2025-03-01,430.97,430.97,0,1
93827,4761,2025-04-01,430.97,430.97,0,1
93828,4761,2025-05-01,430.97,430.97,0,1
93829,4761,2025-06-01,430.97,430.97,0,1
93830,4761,2025-07-01,430.97,430.97,0,1
93831,4761,2025-08-01,430.97,430.97,0,1
93832,4761,2025-09-01,430.97,430.97,0,1
93833,4761,2025-10-01,430.97,430.97,0,1
93834,4761,2025-11-01,430.97,430.97,0,1
93835,4761,2025-12-01,430.97,430.97,0,1
93836,4761,2026-01-01,430.97,430.97,0,1
93837,4761,2026-02-01,430.97,430.97,0,1
93838,4761,2026-03-01,430.97,430.97,0,1
93839,4761,2026-04-01,430.97,430.97,0,1
93840,4761,2026-05-01,430.97,430.97,0,1
93841,4761,2026-06-01,430.97,430.97,0,1
93842,4761,2026-07-01,430.97,430.97,0,1
93843,4762,2024-09-01,1358.83,1358.83,0,1
93844,4762,2024-10-01,1358.83,1358.83,0,1
93845,4762,2024-11-01,1358.83,1358.83,0,1
93846,4762,2024-12-01,1358.83,1358.83,0,1
93847,4762,2025-01-01,1358.83,1358.83,0,1
93848,4762,2025-02-01,1358.83,1358.83,15,0
93849,4762,2025-03-01,1358.83,1358.83,0,1
93850,4762,2025-04-01,1358.83,1358.83,0,1
93851,4762,2025-05-01,1358.83,1358.83,0,1
93852,4762,2025-06-01,1358.83,1358.83,0,1
93853,4762,2025-07-01,1358.83,1358.83,15,0
93854,4762,2025-08-01,1358.83,1358.83,15,0
93855,4762,2025-09-01,1358.83,1358.83,0,1
93856,4762,2025-10-01,1358.83,1358.83,15,0
93857,4762,2025-11-01,1358.83,1358.83,0,1
93858,4762,2025-12-01,1358.83,1358.83,0,1
93859,4762,2026-01-01,1358.83,1358.83,0,1
93860,4762,2026-02-01,1358.83,1358.83,0,1
93861,4762,2026-03-01,1358.83,1358.83,0,1
