deposit_id,customer_id,product_type,balance,opened_date
4076,3851,CD,10289.17,2018-11-19
4077,3852,Savings,5767.13,2024-12-01
4078,3856,Savings,30965.67,2026-05-18
4079,3858,Checking,2740.96,2021-05-01
4080,3858,CD,3294.24,2024-02-02
4081,3858,Savings,14823.81,2023-06-12
4082,3860,CD,28823.28,2026-05-20
4083,3861,Checking,14245.63,2025-07-12
4084,3861,CD,31178.72,2025-09-15
4085,3862,Checking,9978.25,2025-05-07
4086,3862,Savings,13035.29,2025-03-01
4087,3862,CD,32312.49,2024-01-25
4088,3863,CD,13344.06,2025-10-13
4089,3863,Checking,7087.67,2025-04-02
4090,3863,Savings,15471.88,2025-07-17
4091,3864,CD,8877.33,2025-12-25
4092,3868,Checking,5704.69,2021-02-15
4093,3871,CD,15310.76,2026-04-13
4094,3875,Checking,14316.99,2026-02-18
4095,3876,Checking,2055.11,2025-02-03
4096,3877,Savings,42598.64,2026-02-13
4097,3877,Checking,12596.19,2024-07-16
4098,3878,CD,14196.52,2025-01-14
4099,3878,Checking,3501.56,2023-11-25
4100,3879,Savings,48407.17,2016-03-04
4101,3879,Checking,6429.03,2020-02-10
4102,3879,CD,29307.12,2021-08-17
4103,3880,Savings,11719.0,2026-05-30
4104,3880,CD,47870.0,2026-05-30
4105,3882,CD,16769.27,2025-10-15
4106,3882,Checking,7230.11,2026-06-06
4107,3882,Savings,6495.8,2025-06-22
4108,3883,Savings,12599.6,2023-01-08
4109,3883,CD,12960.53,2024-01-04
4110,3884,Checking,8405.19,2019-07-06
4111,3884,CD,29382.0,2025-03-05
4112,3886,CD,19052.42,2025-01-13
4113,3888,CD,16263.1,2025-03-20
4114,3888,Checking,3360.64,2024-10-25
4115,3888,Savings,16492.05,2026-03-20
4116,3889,Savings,76470.97,2021-10-06
4117,3890,Savings,4724.59,2023-04-10
4118,3890,CD,27051.83,2024-05-04
4119,3890,Checking,11433.86,2023-01-05
4120,3891,Savings,1257.65,2025-05-20
4121,3893,Checking,14768.27,2012-04-06
4122,3893,Savings,15192.46,2025-09-09
4123,3893,CD,18853.79,2014-07-17
4124,3894,Checking,581.81,2022-07-30
4125,3895,CD,28789.4,2026-03-26
4126,3896,CD,27616.47,2025-01-25
4127,3897,CD,12609.47,2026-03-12
4128,3897,Checking,5694.68,2026-01-18
4129,3898,Savings,20928.47,2024-09-11
4130,3898,Checking,897.71,2025-08-27
4131,3899,Checking,1387.07,2025-12-23
4132,3899,Savings,36390.64,2026-06-20
4133,3899,CD,109090.22,2026-01-01
4134,3900,CD,74751.35,2018-01-17
4135,3902,Savings,31566.78,2026-06-26
4136,3903,Savings,27667.34,2020-03-03
4137,3903,CD,13466.53,2020-07-21
4138,3904,CD,5830.02,2017-06-19
4139,3906,CD,50172.25,2026-01-29
4140,3907,Savings,14813.37,2026-03-29
4141,3907,CD,18067.73,2026-05-20
4142,3908,Checking,9147.18,2022-09-13
4143,3909,Savings,205605.05,2025-04-13
4144,3910,Savings,21182.21,2020-01-03
4145,3911,Savings,4788.14,2020-11-19
4146,3912,Checking,3989.63,2025-05-16
4147,3912,CD,21476.1,2023-09-01
4148,3912,Savings,25442.96,2024-03-18
4149,3913,Savings,5706.58,2026-06-24
4150,3913,Checking,267.22,2026-01-07
4151,3914,Checking,2882.51,2021-03-24
4152,3914,Savings,2235.55,2018-12-28
4153,3915,Savings,16922.26,2025-01-25
4154,3916,Savings,49536.65,2026-06-02
4155,3916,CD,83995.41,2026-04-21
4156,3917,CD,22548.81,2025-09-16
4157,3917,Savings,4795.38,2025-04-10
4158,3919,Checking,2532.82,2026-05-21
4159,3919,CD,10854.0,2024-08-19
4160,3919,Savings,15605.04,2026-05-24
4161,3920,Checking,4277.09,2026-05-31
4162,3921,CD,24398.38,2025-07-18
4163,3924,Checking,7456.21,2021-01-10
4164,3926,Checking,1167.94,2026-03-07
4165,3928,CD,35369.15,2023-03-17
4166,3928,Checking,2365.35,2023-09-15
4167,3928,Savings,17626.04,2026-03-01
4168,3929,Checking,8595.46,2025-10-23
4169,3930,Savings,11873.82,2020-04-03
4170,3931,CD,15874.7,2026-03-28
4171,3931,Checking,9866.94,2024-08-30
4172,3931,Savings,23015.29,2025-05-02
4173,3932,Checking,19890.58,2025-11-21
4174,3933,Checking,1818.24,2026-03-27
4175,3935,Checking,4215.54,2026-06-01
4176,3936,CD,19435.37,2026-02-04
4177,3936,Savings,41587.86,2024-01-10
4178,3938,Checking,8292.76,2022-03-28
4179,3938,Savings,16240.62,2022-01-10
4180,3941,Checking,4749.65,2017-09-06
4181,3942,CD,23905.99,2025-08-16
4182,3942,Savings,33342.4,2026-04-30
4183,3943,CD,13027.03,2021-10-06
4184,3943,Checking,3651.44,2021-09-02
4185,3943,Savings,18621.25,2026-02-20
4186,3946,Savings,15114.75,2026-05-07
4187,3947,Savings,21283.1,2026-02-16
4188,3949,CD,12294.7,2019-02-25
4189,3949,Checking,1339.61,2026-04-01
4190,3950,Savings,8107.17,2023-09-26
4191,3950,CD,12880.87,2022-06-04
4192,3950,Checking,6355.11,2022-08-15
4193,3951,Checking,3075.89,2021-09-11
4194,3952,Checking,12767.95,2024-09-04
4195,3954,Checking,4711.59,2024-12-21
4196,3955,Checking,9090.14,2026-04-22
4197,3955,Savings,7544.74,2026-05-19
4198,3957,Savings,8135.04,2026-03-30
4199,3961,Checking,3461.99,2025-09-22
4200,3961,Savings,6858.12,2023-09-28
4201,3962,Savings,872.89,2025-08-17
4202,3962,CD,20486.88,2023-09-14
4203,3962,Checking,6627.17,2025-11-23
4204,3964,CD,53264.42,2022-10-26
4205,3964,Checking,15249.94,2015-08-03
4206,3965,Checking,6180.63,2024-02-29
4207,3965,CD,12518.06,2023-10-24
4208,3968,Savings,16586.12,2026-05-06
4209,3968,Checking,8903.61,2026-05-25
4210,3969,Checking,3009.78,2025-04-18
4211,3969,Savings,7296.95,2025-01-30
4212,3970,Savings,5070.07,2026-05-17
4213,3970,CD,40242.24,2026-03-26
4214,3970,Checking,3245.53,2026-03-12
4215,3971,CD,12930.03,2019-12-22
4216,3973,Checking,15300.18,2016-12-14
4217,3975,Savings,8990.29,2017-05-15
4218,3976,Checking,3776.96,2022-07-24
4219,3978,CD,63877.06,2023-09-16
4220,3978,Savings,10465.22,2022-03-04
4221,3978,Checking,1063.9,2024-07-23
4222,3979,Checking,4145.92,2023-05-25
4223,3979,CD,25705.85,2022-05-24
4224,3980,CD,16434.27,2017-04-14
4225,3981,Savings,15486.36,2024-08-04
4226,3982,Savings,4016.27,2023-03-24
4227,3982,CD,27631.88,2021-01-13
4228,3983,Savings,10291.38,2020-11-22
4229,3985,Checking,9966.68,2023-06-06
4230,3987,Checking,4592.77,2017-05-08
4231,3988,CD,70693.92,2020-12-17
4232,3988,Checking,8274.16,2024-10-24
4233,3988,Savings,53595.93,2026-01-05
4234,3990,Checking,1751.89,2024-07-09
4235,3990,CD,37010.16,2025-06-15
4236,3990,Savings,16448.17,2025-11-29
4237,3993,Checking,4644.5,2025-05-31
4238,3994,CD,50606.61,2020-11-16
4239,3994,Savings,7490.85,2025-06-06
4240,3994,Checking,11085.09,2021-02-08
4241,3995,Savings,4634.25,2024-11-14
4242,3996,CD,19052.62,2024-10-29
4243,3996,Checking,945.6,2025-02-17
4244,3996,Savings,20771.94,2024-06-14
4245,3997,Checking,4433.95,2026-05-06
4246,3999,Checking,1690.24,2022-01-04
4247,4000,CD,9137.27,2021-01-13
4248,4001,Savings,4660.29,2026-05-12
4249,4004,Savings,3108.7,2026-04-19
4250,4006,Checking,3036.34,2025-04-21
4251,4007,Savings,5424.39,2025-09-09
4252,4008,Savings,19252.24,2025-02-14
4253,4008,CD,21181.0,2016-10-05
4254,4009,Checking,5985.31,2023-05-07
4255,4009,CD,47186.26,2025-08-01
4256,4010,Savings,1900.29,2021-08-27
4257,4010,CD,21853.34,2020-03-01
4258,4011,Savings,9236.02,2024-10-25
4259,4013,Checking,2228.52,2025-10-03
4260,4014,Checking,4198.76,2025-08-22
4261,4015,CD,75158.6,2025-05-23
4262,4015,Checking,38723.55,2025-10-16
4263,4016,Savings,25520.59,2025-06-05
4264,4017,Checking,2175.19,2023-09-25
4265,4019,CD,18345.87,2022-11-19
4266,4022,Checking,1577.54,2020-04-28
4267,4022,CD,19053.13,2025-04-25
4268,4024,CD,17010.35,2024-05-12
4269,4025,CD,15476.52,2006-02-25
4270,4027,Checking,12075.39,2024-03-14
4271,4027,CD,51395.17,2023-08-20
4272,4030,Savings,32628.51,2024-04-11
4273,4033,Checking,13979.29,2023-12-30
4274,4033,Savings,25175.54,2026-05-06
4275,4034,Checking,4489.56,2020-06-08
4276,4035,Savings,15568.68,2025-03-10
4277,4035,Checking,3134.04,2026-05-10
4278,4036,CD,51402.77,2025-08-16
4279,4038,CD,52574.2,2026-01-12
4280,4038,Checking,15128.31,2026-06-12
4281,4039,CD,75403.05,2026-01-20
4282,4039,Checking,4423.26,2026-05-31
4283,4040,Checking,1094.96,2024-06-19
4284,4040,CD,82649.53,2020-02-22
4285,4040,Savings,37141.95,2019-04-16
4286,4041,Checking,776.78,2025-07-12
4287,4041,CD,37716.65,2025-12-23
4288,4041,Savings,2721.38,2024-06-13
4289,4042,CD,34618.49,2025-11-09
4290,4042,Savings,15416.28,2025-07-29
4291,4046,Savings,26838.45,2025-08-13
4292,4046,Checking,8861.03,2026-01-01
4293,4049,Savings,13745.03,2026-06-05
4294,4049,CD,1403.75,2026-05-25
4295,4052,Checking,9672.98,2026-03-05
4296,4052,CD,6502.64,2026-01-21
4297,4054,CD,17988.71,2023-11-05
4298,4056,Savings,20244.87,2021-11-01
4299,4058,Savings,67038.1,2025-10-01
4300,4059,Checking,1079.28,2025-10-25
4301,4060,Checking,10517.5,2024-03-21
4302,4062,CD,52491.74,2026-04-03
4303,4062,Savings,73043.72,2026-01-01
4304,4063,CD,26163.23,2009-05-31
4305,4063,Checking,10505.89,2003-11-14
4306,4063,Savings,25089.42,2004-03-02
4307,4066,Checking,951.07,2025-07-26
4308,4068,Checking,3138.34,2022-06-04
4309,4068,CD,7460.4,2025-03-18
4310,4070,Checking,4525.62,2026-03-08
4311,4070,CD,5686.51,2025-11-18
4312,4071,Checking,6347.37,2026-01-05
4313,4071,Savings,2481.82,2026-06-06
4314,4071,CD,15817.69,2024-11-03
4315,4075,CD,169990.73,2025-03-06
4316,4075,Savings,43791.35,2026-06-30
4317,4076,Savings,33234.98,2026-04-03
4318,4077,Savings,17007.56,2014-07-30
4319,4080,CD,5036.53,2022-11-16
4320,4082,Savings,15038.45,2024-08-07
4321,4082,CD,84782.52,2025-10-23
4322,4086,Savings,18164.07,2020-12-10
4323,4086,Checking,8804.08,2018-04-24
4324,4087,Savings,2611.83,2023-11-03
4325,4088,CD,31777.14,2025-06-03
4326,4088,Savings,15225.08,2024-12-17
4327,4089,Checking,11935.71,2021-06-03
4328,4089,CD,12777.97,2015-01-18
4329,4091,Savings,50496.31,2025-08-15
4330,4091,Checking,11285.36,2025-07-06
4331,4092,CD,17347.15,2026-04-06
4332,4092,Savings,8046.86,2025-12-03
4333,4094,Savings,15945.55,2026-06-05
4334,4095,CD,27760.18,2025-10-15
4335,4095,Savings,9192.03,2026-03-13
4336,4097,Savings,3456.58,2026-06-09
4337,4098,Savings,19940.46,2021-12-13
4338,4099,CD,30285.45,2024-09-13
4339,4099,Savings,25943.56,2015-07-23
4340,4100,Checking,13730.16,2023-05-09
4341,4100,Savings,50162.2,2019-12-02
4342,4100,CD,97966.9,2024-02-22
4343,4101,CD,21202.57,2024-05-13
4344,4103,Savings,5707.75,2026-01-20
4345,4105,CD,52162.23,2025-12-29
4346,4105,Checking,11973.84,2025-08-01
4347,4106,CD,34493.7,2024-11-04
4348,4109,Savings,11556.17,2016-07-21
4349,4109,CD,38774.95,2011-09-04
4350,4109,Checking,19950.19,2021-08-08
4351,4111,Checking,4021.66,2024-03-05
4352,4111,CD,14608.11,2026-01-24
4353,4112,Savings,6518.43,2025-11-09
4354,4113,CD,43105.19,2021-05-31
4355,4114,Savings,6206.14,2025-06-23
4356,4115,Checking,5389.67,2018-04-29
4357,4117,Savings,18461.52,2021-10-18
4358,4117,CD,31613.66,2021-07-09
4359,4118,Savings,7208.27,2016-12-28
4360,4118,CD,28448.76,2020-09-07
4361,4118,Checking,6428.43,2025-05-17
4362,4119,Savings,12351.92,2023-08-13
4363,4119,Checking,5962.68,2024-03-31
4364,4120,CD,39309.39,2026-06-03
4365,4122,Checking,19997.07,2025-07-30
4366,4122,Savings,9002.85,2026-05-06
4367,4124,Savings,27607.38,2024-07-16
4368,4124,Checking,10440.23,2025-08-09
4369,4128,Savings,2929.7,2022-07-26
4370,4129,Savings,16917.73,2020-09-03
4371,4129,CD,42374.41,2022-10-25
4372,4131,Checking,4132.62,2013-07-11
4373,4132,Savings,10014.24,2026-01-24
4374,4132,CD,11304.3,2025-08-31
4375,4133,Checking,10958.15,2024-10-30
4376,4134,CD,27097.48,2026-01-12
4377,4137,CD,20388.35,2026-05-23
4378,4138,Checking,1615.74,2024-03-21
4379,4139,Checking,2459.87,2025-08-19
4380,4140,Checking,14056.04,2025-04-30
4381,4140,CD,40358.24,2024-06-19
4382,4142,CD,22554.16,2026-01-06
4383,4143,CD,54861.75,2026-05-08
4384,4143,Checking,7304.96,2026-06-24
4385,4145,Savings,5331.85,2026-01-12
4386,4146,Savings,9712.52,2023-02-11
4387,4148,Savings,13244.59,2025-11-14
4388,4148,Checking,2901.94,2025-05-28
4389,4149,CD,43458.54,2020-12-10
4390,4152,Checking,7378.46,2024-08-29
4391,4154,Savings,27356.07,2023-07-17
4392,4154,CD,31146.34,2024-12-22
4393,4155,Savings,13283.63,2026-05-03
4394,4156,CD,40789.67,2026-03-26
4395,4157,Checking,7152.49,2026-05-16
4396,4157,Savings,3290.24,2026-06-12
4397,4159,Checking,4720.9,2025-02-03
4398,4159,CD,50964.93,2025-08-05
4399,4159,Savings,41700.97,2025-10-26
4400,4160,Savings,12417.66,2025-08-28
4401,4162,Checking,6641.08,2026-02-27
4402,4162,Savings,13825.17,2026-05-17
4403,4164,Checking,5782.89,2026-06-07
4404,4166,Savings,28044.08,2025-07-22
4405,4166,Checking,8615.77,2022-04-27
4406,4167,CD,46247.31,2025-02-12
4407,4168,Checking,2378.82,2014-08-03
4408,4168,Savings,28664.34,2017-11-06
4409,4169,CD,28004.61,2026-01-15
4410,4170,Checking,1625.9,2024-07-19
4411,4170,Savings,26213.44,2022-04-03
4412,4170,CD,68603.92,2024-02-08
4413,4171,CD,27787.92,2025-11-15
4414,4171,Savings,45405.05,2023-05-29
4415,4172,CD,11636.35,2023-12-23
4416,4172,Checking,3673.66,2019-11-08
4417,4175,Checking,6147.71,2018-05-28
4418,4177,Checking,12544.74,2026-04-14
4419,4179,Savings,14993.08,2020-09-19
4420,4179,Checking,11628.54,2009-06-27
4421,4180,Savings,11198.07,2025-06-19
4422,4180,Checking,5552.35,2023-11-23
4423,4183,Savings,11004.21,2026-04-24
4424,4183,Checking,10020.9,2026-05-09
4425,4184,Savings,15500.41,2026-05-14
4426,4185,Checking,4299.26,2025-08-10
4427,4186,Savings,27731.36,2011-10-24
4428,4188,CD,29353.71,2022-12-18
4429,4189,CD,46469.92,2025-09-30
4430,4191,Savings,9506.37,2026-03-04
4431,4191,CD,6413.6,2026-03-03
4432,4192,Checking,11061.43,2026-06-30
4433,4193,CD,35718.03,2024-08-15
4434,4193,Checking,9121.79,2015-09-05
4435,4194,Savings,9536.94,2026-04-30
4436,4195,CD,32262.0,2026-05-03
4437,4195,Checking,8957.02,2025-12-20
4438,4195,Savings,25556.94,2026-03-14
4439,4196,Checking,3351.31,2023-12-22
4440,4197,CD,10086.49,2019-11-10
4441,4197,Savings,4335.11,2024-06-27
4442,4197,Checking,6529.62,2012-07-31
4443,4198,Checking,11689.64,2026-03-17
4444,4198,CD,16212.99,2026-06-12
4445,4199,CD,45073.34,2021-06-19
4446,4200,CD,49662.49,2026-03-13
4447,4200,Checking,3964.26,2026-04-27
4448,4201,Savings,15560.37,2026-02-17
4449,4203,CD,16754.88,2026-04-22
4450,4204,Savings,2101.35,2026-06-22
4451,4204,Checking,3391.17,2026-05-08
4452,4205,Savings,40300.95,2025-04-24
4453,4205,Checking,848.75,2025-10-23
4454,4208,Checking,4321.01,2023-10-08
4455,4209,Checking,6138.45,2018-07-12
4456,4210,Savings,6829.25,2025-11-29
4457,4212,CD,18307.21,2025-09-07
4458,4212,Savings,6365.08,2022-08-26
4459,4212,Checking,10459.31,2022-01-24
4460,4214,Savings,9815.73,2026-03-11
4461,4214,CD,48267.87,2024-10-01
4462,4214,Checking,6087.21,2025-05-14
4463,4217,Savings,52558.08,2023-05-09
4464,4217,CD,28110.94,2022-12-29
4465,4219,Checking,1026.77,2025-10-24
4466,4221,Savings,5516.81,2020-07-07
4467,4223,CD,9256.95,2026-04-02
4468,4224,CD,16359.89,2026-03-12
4469,4224,Checking,2104.29,2026-01-07
4470,4226,CD,26415.06,2020-06-06
4471,4231,CD,63376.41,2026-02-07
4472,4232,CD,51508.81,2018-04-13
4473,4232,Savings,3863.48,2021-09-13
4474,4233,CD,42922.1,2024-04-02
4475,4234,CD,145041.48,2026-06-26
4476,4235,Checking,5832.28,2024-09-30
4477,4235,Savings,6402.56,2025-02-17
4478,4236,Savings,10389.87,2025-06-06
4479,4236,Checking,660.84,2026-01-25
4480,4237,Savings,10871.39,2016-08-03
4481,4238,Checking,4640.72,2025-11-24
4482,4238,CD,24058.71,2026-04-02
4483,4239,CD,23948.85,2026-04-26
4484,4239,Checking,4239.24,2026-05-25
4485,4240,CD,21496.13,2019-10-02
4486,4240,Savings,6883.44,2019-07-26
4487,4242,Checking,30431.62,2025-01-02
4488,4243,CD,22063.1,2017-11-11
4489,4244,CD,5306.28,2022-04-25
4490,4244,Savings,6046.12,2021-07-06
4491,4245,Savings,12077.25,2019-04-11
4492,4245,Checking,3734.26,2021-12-08
4493,4246,Checking,7459.11,2024-11-06
4494,4246,CD,26830.38,2024-06-05
4495,4246,Savings,22974.8,2026-06-04
4496,4247,Checking,2533.32,2026-06-14
4497,4248,CD,21935.77,2021-09-11
4498,4248,Savings,9588.64,2025-10-11
4499,4249,CD,23373.99,2025-09-25
4500,4249,Checking,4682.01,2026-06-19
4501,4251,CD,50586.67,2023-11-07
4502,4252,Checking,59371.35,2026-06-26
4503,4252,CD,122759.1,2026-06-29
4504,4253,CD,54572.71,2026-06-03
4505,4254,Savings,4299.89,2026-05-04
4506,4254,Checking,4471.03,2021-12-21
4507,4254,CD,20742.46,2021-03-13
4508,4255,Savings,22040.54,2025-09-25
4509,4255,Checking,7113.59,2025-11-27
4510,4257,Checking,7136.7,2025-08-21
4511,4258,Checking,24806.94,2026-06-15
4512,4259,CD,15765.07,2025-02-23
4513,4260,Savings,1015.34,2026-04-09
4514,4260,CD,22932.11,2026-01-28
4515,4261,Checking,4341.75,2023-08-22
4516,4261,Savings,14513.26,2025-07-05
4517,4261,CD,10646.86,2022-12-11
4518,4262,Savings,20082.14,2025-10-31
4519,4262,Checking,4373.29,2025-04-25
4520,4262,CD,31562.62,2025-03-21
4521,4264,Checking,10860.44,2022-05-21
4522,4267,Checking,8426.84,2022-06-04
4523,4267,CD,49807.47,2023-10-08
4524,4268,CD,58625.26,2026-06-23
4525,4269,Savings,5569.94,2024-11-12
4526,4270,Checking,5331.63,2020-01-02
4527,4270,CD,13376.06,2024-05-28
4528,4273,CD,18177.61,2023-11-15
4529,4275,CD,62899.17,2026-01-11
4530,4276,CD,14685.85,2026-06-08
4531,4276,Savings,16425.13,2024-12-16
4532,4277,CD,6879.23,2026-02-12
4533,4279,Checking,16389.73,2012-01-30
4534,4279,Savings,21755.92,2018-04-23
4535,4280,Savings,86960.59,2026-04-26
4536,4281,Checking,6395.58,2024-12-17
4537,4282,Checking,5557.56,2022-03-21
4538,4283,Savings,11848.69,2025-05-07
4539,4283,Checking,3301.96,2022-10-23
4540,4283,CD,8805.39,2024-11-17
4541,4285,CD,12968.76,2026-05-29
4542,4286,CD,5022.52,2024-07-14
4543,4286,Savings,2079.8,2019-07-07
4544,4287,Checking,6523.29,2025-05-25
4545,4288,CD,15552.69,2023-04-04
4546,4290,Checking,4678.91,2022-05-24
4547,4292,Checking,4205.1,2026-02-21
4548,4292,Savings,14358.91,2026-05-19
4549,4293,CD,21835.05,2008-03-29
4550,4294,Checking,7476.82,2026-05-11
4551,4294,CD,14439.63,2026-06-08
4552,4294,Savings,21166.39,2026-06-27
4553,4295,CD,31892.54,2020-09-22
4554,4295,Savings,8906.01,2022-10-15
4555,4295,Checking,3106.98,2024-08-27
4556,4296,CD,25062.45,2020-01-29
4557,4296,Savings,7602.83,2022-11-12
4558,4298,Savings,71588.29,2009-12-06
4559,4298,CD,70775.28,2016-07-22
4560,4298,Checking,28749.27,2009-10-04
4561,4299,Savings,38563.83,2024-10-17
4562,4300,Checking,1435.29,2026-05-02
4563,4301,Savings,14749.96,2021-02-10
4564,4301,Checking,9700.81,2019-12-19
4565,4302,Savings,53881.0,2026-06-09
4566,4302,CD,17683.35,2026-05-30
4567,4302,Checking,7486.76,2026-06-20
4568,4304,Checking,6098.43,2025-12-02
4569,4305,Savings,3569.37,2026-05-02
4570,4305,CD,61679.13,2026-06-20
4571,4305,Checking,11265.27,2026-04-29
4572,4307,CD,40742.54,2023-11-09
4573,4307,Checking,2074.61,2025-11-29
4574,4307,Savings,7620.09,2025-02-14
4575,4308,Checking,26294.54,2023-04-16
4576,4308,Savings,60819.39,2022-06-30
4577,4309,CD,25021.21,2023-04-08
4578,4311,CD,42199.73,2021-11-25
4579,4312,CD,13008.24,2019-08-30
4580,4312,Savings,6140.56,2025-09-28
4581,4312,Checking,5763.25,2021-12-27
4582,4314,Checking,8848.04,2026-06-05
4583,4316,Checking,9142.54,2026-02-01
4584,4317,Checking,3930.91,2025-12-21
4585,4319,CD,31303.74,2023-08-06
4586,4319,Checking,3168.18,2014-01-10
4587,4321,Savings,6668.7,2025-12-17
4588,4322,Checking,14219.23,2025-07-23
4589,4322,Savings,22104.42,2026-01-22
4590,4322,CD,136637.42,2025-01-31
4591,4323,CD,73306.71,2024-08-22
4592,4323,Checking,1295.27,2024-06-17
4593,4325,CD,87760.89,2026-06-18
4594,4326,CD,31360.73,2008-07-02
4595,4326,Savings,3454.32,2010-06-10
4596,4327,Checking,13930.3,2019-01-09
4597,4327,CD,33189.0,2023-08-08
4598,4328,Savings,12473.05,2025-03-02
4599,4329,Savings,5722.82,2021-12-21
4600,4330,CD,54460.83,2025-04-24
4601,4331,CD,23099.79,2025-02-18
4602,4332,CD,15791.06,2026-05-17
4603,4332,Savings,7168.49,2025-02-10
4604,4333,Checking,7408.6,2009-12-28
4605,4333,Savings,15401.12,2002-01-27
4606,4334,CD,23812.32,2020-10-31
4607,4334,Savings,9076.41,2018-03-13
4608,4334,Checking,2200.93,2013-08-17
4609,4336,Savings,10229.84,2024-10-22
4610,4336,Checking,3160.73,2025-10-10
4611,4337,Checking,14952.21,2025-06-17
4612,4338,Checking,2188.97,2025-04-16
4613,4338,Savings,2645.7,2018-08-29
4614,4339,CD,7970.71,2026-03-02
4615,4340,Checking,5247.49,2025-02-09
4616,4343,Savings,10278.55,2026-04-07
4617,4344,CD,46465.36,2026-03-01
4618,4345,CD,11031.15,2025-11-06
4619,4345,Checking,9003.41,2025-12-09
4620,4346,CD,34668.52,2025-03-10
4621,4347,CD,453662.48,2026-02-01
4622,4349,CD,58650.03,2026-05-08
4623,4350,Checking,6427.55,2026-06-12
4624,4350,Savings,4942.65,2025-12-19
4625,4350,CD,21068.85,2025-02-12
4626,4351,Checking,12295.26,2024-02-06
4627,4351,CD,10724.85,2021-03-21
4628,4351,Savings,35167.84,2024-04-11
4629,4353,Savings,25082.7,2026-04-10
4630,4354,Savings,39931.45,2018-06-14
4631,4355,Savings,16427.11,2026-01-02
4632,4355,CD,20952.11,2020-09-14
4633,4356,Savings,63785.77,2020-09-11
4634,4356,CD,18141.93,2017-07-16
4635,4357,Checking,1660.83,2025-06-09
4636,4359,CD,19553.57,2019-11-25
4637,4360,Savings,53441.89,2025-01-15
4638,4360,CD,17734.74,2025-07-02
4639,4361,CD,15189.42,2026-05-09
4640,4361,Savings,7257.98,2025-12-06
4641,4363,CD,11769.98,2025-09-03
4642,4363,Checking,4966.48,2025-04-23
4643,4363,Savings,3984.53,2023-06-17
4644,4365,Savings,5229.56,2026-06-19
4645,4365,Checking,1752.69,2026-06-26
4646,4367,CD,9867.34,2021-04-10
4647,4367,Savings,4938.07,2025-07-04
4648,4367,Checking,619.06,2022-01-06
4649,4369,Savings,35915.93,2026-05-08
4650,4369,Checking,8967.02,2026-05-11
4651,4370,CD,7058.77,2023-01-06
4652,4371,Checking,2244.5,2025-03-24
4653,4372,Checking,2801.15,2022-03-27
4654,4373,CD,20485.7,2026-02-14
4655,4373,Checking,6007.96,2025-12-14
4656,4374,Savings,2576.99,2024-01-31
4657,4374,CD,27571.65,2026-02-27
4658,4374,Checking,5681.27,2025-12-12
4659,4375,Savings,11121.77,2026-06-14
4660,4376,Savings,13453.24,2026-06-28
4661,4377,Checking,4965.09,2025-11-16
4662,4377,Savings,9616.37,2026-03-25
4663,4377,CD,20399.14,2025-05-01
4664,4378,CD,16611.07,2026-05-20
4665,4379,Checking,1024.36,2024-06-21
4666,4379,Savings,4070.53,2025-06-03
4667,4380,Checking,7874.37,2026-03-29
4668,4381,Savings,11904.51,2023-11-13
4669,4382,Savings,15613.74,2023-05-14
4670,4383,Savings,9245.44,2019-09-29
4671,4383,Checking,8263.61,2024-11-05
4672,4384,CD,21874.14,2024-06-25
4673,4385,Checking,1599.32,2025-10-24
4674,4386,CD,11434.5,2024-12-23
4675,4386,Savings,16289.06,2025-12-07
4676,4386,Checking,1224.48,2024-02-28
4677,4387,Checking,16867.07,2024-06-28
4678,4388,Checking,3515.35,2026-03-04
4679,4389,CD,15791.88,2025-09-29
4680,4389,Checking,5398.06,2025-01-23
4681,4390,Checking,7552.4,2024-10-20
4682,4393,Savings,10277.03,2025-11-24
4683,4393,Checking,3910.97,2025-03-24
4684,4394,Savings,17828.93,2023-06-07
4685,4394,CD,28341.32,2021-12-18
4686,4394,Checking,1696.57,2023-10-07
4687,4395,Savings,23926.52,2026-03-13
4688,4397,Savings,19913.55,2024-07-29
4689,4398,Checking,8918.73,2022-08-21
4690,4398,CD,10901.49,2019-09-30
4691,4400,Checking,4337.6,2025-12-26
4692,4400,Savings,23937.7,2025-07-16
4693,4402,Checking,19410.63,2023-08-07
4694,4402,Savings,64325.9,2024-08-01
4695,4402,CD,138635.56,2025-07-13
4696,4403,Savings,5830.3,2023-05-21
4697,4403,CD,12657.92,2026-05-22
4698,4404,CD,30494.95,2026-05-04
4699,4404,Checking,10473.23,2026-05-19
4700,4406,Checking,10464.89,2017-08-15
4701,4409,Checking,6318.47,2023-10-26
4702,4410,Checking,5634.88,2026-02-22
4703,4411,Savings,21133.4,2025-06-18
4704,4412,Savings,11358.38,2024-10-03
4705,4413,Checking,724.24,2025-09-12
4706,4413,CD,6185.42,2026-05-21
4707,4414,CD,21295.27,2026-03-27
4708,4416,Checking,2765.59,2024-10-08
4709,4418,Savings,9346.21,2025-06-02
4710,4418,Checking,5840.74,2025-10-09
4711,4418,CD,3965.3,2025-05-28
4712,4419,CD,100181.63,2025-07-13
4713,4420,Checking,19056.31,2024-10-04
4714,4420,CD,92916.47,2023-10-18
4715,4421,Savings,5894.24,2026-06-08
4716,4422,Checking,7598.16,2022-04-30
4717,4426,Checking,4386.73,2024-03-24
4718,4426,Savings,9448.43,2025-01-22
4719,4429,CD,5945.6,2025-06-25
4720,4429,Checking,5054.21,2023-02-04
